TIME_PERIOD,GEO_PICT,TOPIC,CONDITION,VIOLENCE_TYPE,PERPETRATOR,ACTUALITY,LIFEPER,OBS_VALUE
2014,PW: Palau,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2014,PW: Palau,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,19.8
2014,PW: Palau,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,9.9
2014,PW: Palau,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,22.4
2014,PW: Palau,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,13.9
2014,PW: Palau,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,23.6
2014,PW: Palau,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,4.7
2014,PW: Palau,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,7.1
2014,PW: Palau,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,21.3
2014,PW: Palau,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,15.4
2014,PW: Palau,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,14.2
2009,SB: Solomon Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,30.4
2009,SB: Solomon Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,23.2
2009,SB: Solomon Islands,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,83.0
2009,SB: Solomon Islands,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,30.1
2009,SB: Solomon Islands,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,14.7
2009,SB: Solomon Islands,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,8.7
2009,SB: Solomon Islands,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,9.3
2009,SB: Solomon Islands,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,7.4
2009,SB: Solomon Islands,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,10.6
2009,SB: Solomon Islands,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,24.4
2009,SB: Solomon Islands,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.4
2009,SB: Solomon Islands,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,7.7
2009,SB: Solomon Islands,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,4.9
2009,SB: Solomon Islands,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,8.0
2009,SB: Solomon Islands,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,5.6
2009,SB: Solomon Islands,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,SB: Solomon Islands,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,5.7
2019,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,51.7
2009,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,19.1
2019,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,47.0
2009,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,8.3
2019,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,50.1
2009,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,9.5
2019,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,21.7
2019,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,46.5
2009,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,4.4
2019,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,56.2
2009,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,TO: Tonga,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,66.7
2009,TO: Tonga,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,17.2
2019,TO: Tonga,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,43.3
2019,TO: Tonga,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,39.4
